 Gain Amp Loss LOH
B11.38796 Xp 100 0 0 4.41
B11.38796 1q 99 0 0 0
B11.38796 2q 98.93 0 0 2.03
B11.38796 3q 0 0 0.25 0
B11.38796 4q 98.75 0 0 0
B11.38796 5q 0.21 0 0 2.72
B11.38796 6q 100 0 0 0
B11.38796 7q 0.13 0 0 0
B11.38796 8q 99.97 0 0 0
B11.38796 9q 0 0 0 0
B11.38796 10q 0.71 0 0 0
B11.38796 11q 100 0 0 3.17
B11.38796 12q 99.96 0 0 0
B11.38796 13q 100 0 0 0
B11.38796 14q 0 0 0 0
B11.38796 15q 0.3 0 0 0
B11.38796 16q 0 0 99.97 0
B11.38796 17q 0 0 0 0
B11.38796 18q 99.99 0 0 0
B11.38796 19q 99.85 0 0.13 0
B11.38796 20q 100 0 0 0
B11.38796 21q 100 0 0 0
B11.38796 22q 1.72 0 0 0
B11.38796 Yq 0 0 0 0
B11.38796 Xq 100 0 0 5.46
B13.36255 1p 0 0 0 0
B13.36255 2p 0 0 0 4.66
B13.36255 3p 0 0 0 0
B13.36255 4p 0 0 0 0
B13.36255 5p 0 0 0 0
B13.36255 6p 0 0 0.2 9.88
B13.36255 7p 0 0 0 0
B13.36255 8p 0.73 0 0 0
B13.36255 9p 0 0 0 0
B13.36255 10p 0 0 0 0
B13.36255 11p 0 0 0 5.45
B13.36255 12p 0 0 0 0
B13.36255 16p 0 0 0 13.38
B13.36255 17p 0 0 0 0
B13.36255 18p 0 0 0 0
B13.36255 19p 0 0 0 0
B13.36255 20p 0 0 0 0
B13.36255 21p 0 0 0 0
B13.36255 Yp 0 0 0 0
B13.36255 Xp 0 0 0 0
B13.36255 1q 0 0 0 2.54
B13.36255 2q 0 0 0 3.53
B13.36255 3q 0 0 0 0
B13.36255 4q 0 0 0 0
B13.36255 5q 0 0 0 0
B13.36255 6q 0 0 0 0
B13.36255 7q 0 0 9.15 13.2
B13.36255 8q 0 0 0 0
B13.36255 9q 0 0 0 0
B13.36255 10q 0 0 0 0
B13.36255 11q 0 0 0 0
B13.36255 12q 0 0 0 0
B13.36255 13q 0.04 0 0 0
B13.36255 14q 0.34 0 0 0
B13.36255 15q 0 0 0 0
B13.36255 16q 0 0 0 0
B13.36255 17q 0 0 0.5 0
B13.36255 18q 0 0 0 0
B13.36255 19q 0 0 0 0
B13.36255 20q 0 0 0 0
B13.36255 21q 0 0 0 0
B13.36255 22q 0.81 0 0 0
B13.36255 Yq 0 0 0 0
B13.36255 Xq 0.67 0 0 0
CQ1 1p 0.63 0 0 0
CQ1 2p 1.21 0 0.54 0
CQ1 3p 0.75 0 0.42 100
CQ1 4p 0 0 0 0
CQ1 5p 0 0 0 0
CQ1 6p 0.32 0 0 6.04
CQ1 7p 100 0 0 0
CQ1 8p 99.23 0 0 0
CQ1 9p 0 0 0 82.95
CQ1 10p 0 0 0.75 0
CQ1 11p 0 0 0 0
CQ1 12p 0 0 0 99.63
CQ1 16p 0 0 0 7.43
CQ1 17p 0 0 0 0
CQ1 18p 0 0 0 0
CQ1 19p 0 0 0 0
CQ1 20p 98.22 0 1.16 0
CQ1 21p 0 0 85.12 0
CQ1 Yp 0 0 0 0
CQ1 Xp 4.3 0 0 0
CQ1 1q 2.33 0 0.34 0
CQ1 2q 18.59 0 5.84 0
CQ1 3q 0 0 0 100
CQ1 4q 0.82 0 0.17 0
CQ1 5q 0 0 0.85 0
CQ1 6q 0.14 0 0.71 0
CQ1 7q 99.67 0 0 0
CQ1 8q 99.47 0 0 0
CQ1 9q 0 0 0 96.12
CQ1 10q 0.4 0 0.05 3.18
CQ1 11q 0.64 0 0 0
CQ1 12q 0 0 0.51 0
CQ1 13q 2.97 0 0.29 0
CQ1 14q 0.34 0.34 0.7 0
CQ1 15q 0 0 0.08 0
CQ1 16q 0 0 0.6 0
CQ1 17q 0.48 0 0 0
CQ1 18q 0 0 0.5 0
CQ1 19q 1.39 0 0 0
CQ1 20q 99.88 0 0 0
CQ1 21q 0 0 100 0
CQ1 22q 1.11 0 0 10.22
CQ1 Yq 0 0 0 0
CQ1 Xq 0.26 0 0 0
CQE1 1p 0.63 0 0 0
CQE1 2p 1.21 0 0.54 0
CQE1 3p 0.75 0 0.42 100
CQE1 4p 0 0 0 0
CQE1 5p 0 0 0 0
CQE1 6p 0.32 0 0 6.04
CQE1 7p 100 0 0 0
CQE1 8p 99.23 0 0 0
CQE1 9p 0 0 0 82.95
CQE1 10p 0 0 0.75 0
CQE1 11p 0 0 0 0
CQE1 12p 0 0 0 99.63
CQE1 16p 0 0 0 7.43
CQE1 17p 0 0 0 0
CQE1 18p 0 0 0 0
CQE1 19p 0 0 0 0
CQE1 20p 98.22 0 1.16 0
CQE1 21p 0 0 85.12 0
CQE1 Yp 0 0 0 0
CQE1 Xp 4.3 0 0 0
CQE1 1q 2.33 0 0.34 0
CQE1 2q 18.59 0 5.84 0
CQE1 3q 0 0 0 100
CQE1 4q 0.82 0 0.17 0
CQE1 5q 0 0 0.85 0
CQE1 6q 0.14 0 0.71 0
CQE1 7q 99.67 0 0 0
CQE1 8q 99.47 0 0 0
CQE1 9q 0 0 0 96.12
CQE1 10q 0.4 0 0.05 3.18
CQE1 11q 0.64 0 0 0
CQE1 12q 0 0 0.51 0
CQE1 13q 2.97 0 0.29 0
CQE1 14q 0.34 0.34 0.7 0
CQE1 15q 0 0 0.08 0
CQE1 16q 0 0 0.6 0
CQE1 17q 0.48 0 0 0
CQE1 18q 0 0 0.5 0
CQE1 19q 1.39 0 0 0
CQE1 20q 99.88 0 0 0
CQE1 21q 0 0 100 0
CQE1 22q 1.11 0 0 10.22
CQE1 Yq 0 0 0 0
CQE1 Xq 0.26 0 0 0
D17002507_3_adjusted 1p 0 0 98.99 0
D17002507_3_adjusted 2p 0.21 0 0 0
D17002507_3_adjusted 3p 0 0 15.95 0
D17002507_3_adjusted 4p 0 0 97.46 0
D17002507_3_adjusted 5p 94.54 0 0 0
D17002507_3_adjusted 6p 0 0 100 0
D17002507_3_adjusted 7p 0 0 92.9 0
D17002507_3_adjusted 8p 0 0 19.62 0
D17002507_3_adjusted 9p 0 0 82.95 0
D17002507_3_adjusted 10p 0 0 100 0
D17002507_3_adjusted 11p 0 0 1.87 100
D17002507_3_adjusted 12p 0 0 99.7 0
D17002507_3_adjusted 16p 0 0 91.04 0
D17002507_3_adjusted 17p 0 0 100 0
D17002507_3_adjusted 18p 0 0 0 0
D17002507_3_adjusted 19p 0 0 74.78 0
D17002507_3_adjusted 20p 0 0 0 0
D17002507_3_adjusted 21p 0 0 0 0
D17002507_3_adjusted Yp 0 0 0 0
D17002507_3_adjusted Xp 0 0 0 0
D17002507_3_adjusted 1q 0 0 98.51 0
D17002507_3_adjusted 2q 0 0 0 0
D17002507_3_adjusted 3q 0 0 17.49 0
D17002507_3_adjusted 4q 0 0 99.9 0
D17002507_3_adjusted 5q 99.92 0 0 0
D17002507_3_adjusted 6q 0 0 100 0
D17002507_3_adjusted 7q 0 0 44.37 0
D17002507_3_adjusted 8q 0 0 1.22 0
D17002507_3_adjusted 9q 0 0 0.62 0
D17002507_3_adjusted 10q 0 0 100 0
D17002507_3_adjusted 11q 0 0 96.37 0
D17002507_3_adjusted 12q 0 0 99.95 0
D17002507_3_adjusted 13q 0 0 99.96 0
D17002507_3_adjusted 14q 0 0 98.88 0
D17002507_3_adjusted 15q 0 0 97.72 0
D17002507_3_adjusted 16q 0 0 98.79 0
D17002507_3_adjusted 17q 0.66 0 21.19 0
D17002507_3_adjusted 18q 0.5 0 1.41 0
D17002507_3_adjusted 19q 0 0 99.96 0
D17002507_3_adjusted 20q 5.55 0 0.91 0
D17002507_3_adjusted 21q 0.77 0 0 0
D17002507_3_adjusted 22q 2.41 0 0 0
D17002507_3_adjusted Yq 32.14 0 0 0
D17002507_3_adjusted Xq 0 0 0.29 0
F16000592 1p 0 0 0 0
F16000592 2p 0.28 0 0 0
F16000592 3p 0 0 0.11 6.32
F16000592 4p 0 0 0 0
F16000592 5p 0 0 0 0
F16000592 6p 0 0 0 0
F16000592 7p 0 0 0 0
F16000592 8p 19.33 0 0 0
F16000592 9p 0 0 0.07 0
F16000592 10p 0 0 0 0
F16000592 11p 0 0 0 0
F16000592 12p 0 0 0 0
F16000592 16p 0 0 0 9.66
F16000592 17p 0 0 0 0
F16000592 18p 0 0 0 0
F16000592 19p 0 0 0.26 0
F16000592 20p 0 0 0 0
F16000592 21p 0 0 0 0
F16000592 Yp 0 0 0 0
F16000592 Xp 0 0 0 0
F16000592 1q 0 0 0 0
F16000592 2q 0 0 0.35 0
F16000592 3q 0 0 0 0
F16000592 4q 0 0 0 0
F16000592 5q 0 0 0.76 3.76
F16000592 6q 0 0 0 0
F16000592 7q 0 0 0.09 0
F16000592 8q 0 0 0 0
F16000592 9q 0 0 0 0
F16000592 10q 0 0 0.22 0
F16000592 11q 0 0 0 0
F16000592 12q 0 0 0 0
F16000592 13q 0 0 0.02 0
F16000592 14q 0 0 0.54 0
F16000592 15q 0 0 0 0
F16000592 16q 0 0 0 0
F16000592 17q 0 0 0 0
F16000592 18q 0 0 0 0
F16000592 19q 0.82 0 0 0
F16000592 20q 0 0 0 0
F16000592 21q 0.74 0 0 0
F16000592 22q 0.12 0.12 0 0
F16000592 Yq 0 0 0 0
F16000592 Xq 0 0 0 0
F16000981 1p 9.3 0 31.27 2.35
F16000981 2p 0.69 0 3.76 4.12
F16000981 3p 0.46 0.14 0.53 3.05
F16000981 4p 7.44 0 0 0
F16000981 5p 1.09 0 0 0
F16000981 6p 0 0 5.92 0
F16000981 7p 0 0 0.93 4.97
F16000981 8p 0.73 0 4.13 6.29
F16000981 9p 0 0 25.4 0
F16000981 10p 51.03 0 4.53 0
F16000981 11p 5.75 0 0.89 7.86
F16000981 12p 97.96 0.73 0.79 0
F16000981 16p 93.48 0 0.52 11.54
F16000981 17p 0 0 31.34 0
F16000981 18p 14.91 0 23.06 0
F16000981 19p 0 0 0 0
F16000981 20p 0 0 0 0
F16000981 21p 0 0 0 0
F16000981 Yp 0 0 0 0
F16000981 Xp 4.85 0 4.7 4.77
F16000981 1q 0 0 0.06 8.47
F16000981 2q 0.49 0 5.07 1.88
F16000981 3q 0 0 2.2 0
F16000981 4q 0 0 0.01 0
F16000981 5q 0.31 0.11 4.48 4.81
F16000981 6q 1.02 0 11.82 0
F16000981 7q 8.52 0 6.97 6.9
F16000981 8q 15.8 0 0.29 0
F16000981 9q 2.23 0.15 0.68 3.64
F16000981 10q 0.96 0 10.88 2.85
F16000981 11q 0.65 0.11 0.6 3.85
F16000981 12q 96.15 0.68 0.34 0
F16000981 13q 0 0 13.75 2.92
F16000981 14q 1.31 0 3.54 0
F16000981 15q 0.32 0.27 3.95 8.4
F16000981 16q 0 0 0 0
F16000981 17q 0.87 0 0.59 9.98
F16000981 18q 0 0 8.33 0
F16000981 19q 0 0 45.48 0
F16000981 20q 25.15 0 12.24 0
F16000981 21q 1.03 0 0.84 0
F16000981 22q 0 0 0 0
F16000981 Yq 0 0 0 0
F16000981 Xq 31.39 0 7.56 7.1
F16001097 1p 0.11 0.11 38.69 5.7
F16001097 2p 1.44 0 3.15 16.9
F16001097 3p 11.16 0.13 0.43 3.74
F16001097 4p 8.12 0 0 0
F16001097 5p 1.3 0 3.92 0
F16001097 6p 0 0 7.2 9.17
F16001097 7p 0.6 0 1.58 6.33
F16001097 8p 45.73 0.57 9.95 0
F16001097 9p 3.15 0 26.68 0
F16001097 10p 50.79 0 4.8 0
F16001097 11p 0.27 0 1.03 14.31
F16001097 12p 2.49 0 16.2 7.41
F16001097 16p 73.84 0 16.65 0
F16001097 17p 0 0 26.35 0
F16001097 18p 0 0 22.16 0
F16001097 19p 4.75 0 51.07 0
F16001097 20p 0 0 5.62 0
F16001097 21p 0 0 0 0
F16001097 Yp 0 0 0 0
F16001097 Xp 0 0 0 0
F16001097 1q 0.24 0 16.73 11.23
F16001097 2q 0 0 4.22 7.22
F16001097 3q 1.06 0 1.2 2.69
F16001097 4q 0 0 4.52 2.83
F16001097 5q 0.78 0.09 6.66 5.32
F16001097 6q 1.03 0.1 9.56 4.2
F16001097 7q 6.93 0 7.3 11.06
F16001097 8q 17.85 0 0.45 7.02
F16001097 9q 5.31 1.41 1.85 7.81
F16001097 10q 7.59 0.15 14.65 0
F16001097 11q 0.49 0.49 4.9 3.27
F16001097 12q 8.02 0.14 2.7 0
F16001097 13q 0.68 0 17.41 3.99
F16001097 14q 6.36 0.16 3.02 4.8
F16001097 15q 5.53 0.36 5.97 18.46
F16001097 16q 43.17 0 6.82 0
F16001097 17q 4.36 0.11 13.07 0
F16001097 18q 4.66 0 6.38 10.15
F16001097 19q 0.92 0.92 40.47 0
F16001097 20q 1.41 0.3 13.6 0
F16001097 21q 15.03 0 9.35 0
F16001097 22q 0 0 10.99 0
F16001097 Yq 0 0 0 0
F16001097 Xq 0 0 0.29 0
F16001438 1p 0.21 0 0.13 7.51
F16001438 2p 0 0 0.36 4.13
F16001438 3p 0.12 0 0.05 0
F16001438 4p 11.03 0 0 0
F16001438 5p 0.98 0 0.1 0
F16001438 6p 0 0 4.79 8.82
F16001438 7p 0 0 0.31 0
F16001438 8p 0 0 0 0
F16001438 9p 0 0 30.25 0
F16001438 10p 0 0 4.48 0
F16001438 11p 2.46 0 0.86 5.3
F16001438 12p 1.27 0 0 0
F16001438 16p 75.14 0 0.77 9.51
F16001438 17p 0 0 0 0
F16001438 18p 0 0 0 0
F16001438 19p 0 0 1.2 0
F16001438 20p 0 0 0 0
F16001438 21p 0 0 0 0
F16001438 Yp 0 0 0 0
F16001438 Xp 4.59 0 0 0
F16001438 1q 0 0 11.77 0
F16001438 2q 0 0 0.25 4.88
F16001438 3q 0 0 0.35 0
F16001438 4q 0 0 0.01 0
F16001438 5q 0.15 0 3.2 3.37
F16001438 6q 0.47 0 7.37 7.28
F16001438 7q 0 0 0.3 0
F16001438 8q 15.51 0 0.01 2.67
F16001438 9q 6.65 0 0.2 0
F16001438 10q 0 0 0.11 11.6
F16001438 11q 0.57 0 1.38 0
F16001438 12q 0.62 0 0.44 0
F16001438 13q 0.19 0 1.59 0
F16001438 14q 0.17 0 1.82 0
F16001438 15q 2.11 0 3.47 0
F16001438 16q 0 0 0.94 0
F16001438 17q 0.77 0 2.07 5.42
F16001438 18q 0 0 0.27 0
F16001438 19q 0 0 0 0
F16001438 20q 4.33 0 0.3 0
F16001438 21q 2.85 0 1.32 0
F16001438 22q 1.77 0 9.47 0
F16001438 Yq 0 0 0 0
F16001438 Xq 0 0 2.78 9.16
F16001657 1p 0 0 0.35 0
F16001657 2p 0 0 0.31 0
F16001657 3p 0 0 0 0
F16001657 4p 0.18 0 0 0
F16001657 5p 0 0 0 0
F16001657 6p 0 0 0 7.25
F16001657 7p 0 0 0 0
F16001657 8p 20.1 0 0.6 0
F16001657 9p 0 0 0 0
F16001657 10p 0 0 0 0
F16001657 11p 0 0 0 0
F16001657 12p 99.7 0 0 0
F16001657 16p 0 0 0 0
F16001657 17p 0 0 0 0
F16001657 18p 0 0 0 0
F16001657 19p 0 0 1.85 0
F16001657 20p 0 0 0 0
F16001657 21p 0 0 0 0
F16001657 Yp 0 0 0 0
F16001657 Xp 0 0 0 0
F16001657 1q 0 0 0 0
F16001657 2q 0 0 0 0
F16001657 3q 0 0 0 0
F16001657 4q 0 0 0 0
F16001657 5q 0 0 0 0
F16001657 6q 0 0 0 0
F16001657 7q 0 0 0 0
F16001657 8q 0 0 0 2.58
F16001657 9q 0.33 0 0 0
F16001657 10q 0.16 0 0.44 0
F16001657 11q 0 0 0 0
F16001657 12q 100 0 0 0
F16001657 13q 0 0 0 0
F16001657 14q 0 0 0.75 0
F16001657 15q 0 0 3.59 0
F16001657 16q 2.6 0 0 0
F16001657 17q 0 0 0.32 0
F16001657 18q 0 0 0 0
F16001657 19q 1.71 0 0 0
F16001657 20q 0 0 0.24 0
F16001657 21q 0 0 0 0
F16001657 22q 0 0 0.52 0
F16001657 Yq 2.76 0 0 0
F16001657 Xq 0 0 0 0
F16001752 1p 0 0 0 0
F16001752 2p 0.02 0 0.04 0
F16001752 3p 0 0 0 0
F16001752 4p 0 0 0 0
F16001752 5p 0 0 0 0
F16001752 6p 0.28 0 3.4 0
F16001752 7p 0 0 1.48 0
F16001752 8p 0 0 0 0
F16001752 9p 0 0 0.09 0
F16001752 10p 0 0 0 0
F16001752 11p 0 0 0.15 0
F16001752 12p 0 0 0 0
F16001752 16p 0 0 5.33 9.66
F16001752 17p 0 0 8.82 0
F16001752 18p 0 0 0 0
F16001752 19p 0 0 0 0
F16001752 20p 0 0 0.25 0
F16001752 21p 0 0 0 0
F16001752 Yp 0 0 0 0
F16001752 Xp 0 0 0 0
F16001752 1q 0 0 0.01 0
F16001752 2q 0 0 0.1 1.96
F16001752 3q 0 0 0 0
F16001752 4q 0.18 0 0 0
F16001752 5q 0 0 1.57 2.08
F16001752 6q 0 0 0 0
F16001752 7q 7.42 0 0 3.68
F16001752 8q 0 0 0.36 0
F16001752 9q 0.12 0 0 0
F16001752 10q 0.1 0 4.97 0
F16001752 11q 0.02 0 6.39 0
F16001752 12q 0.67 0 0.2 0
F16001752 13q 0 0 22.16 0
F16001752 14q 0.11 0 0.22 0
F16001752 15q 0.12 0 2.03 0
F16001752 16q 0 0 1.12 0
F16001752 17q 2.83 0 2.98 0
F16001752 18q 0 0 0.07 0
F16001752 19q 0 0 0 0
F16001752 20q 0.49 0 0 0
F16001752 21q 0 0 0 0
F16001752 22q 0.54 0 0.26 0
F16001752 Yq 0 0 0 0
F16001752 Xq 0 0 0 0
F17000401 1p 3.28 0 0 0
F17000401 2p 18.38 0 2.63 0
F17000401 3p 0 0 0 0
F17000401 4p 2.35 0 1.49 0
F17000401 5p 3.27 0 0 0
F17000401 6p 0.41 0 2.16 14
F17000401 7p 3.68 0 0 0
F17000401 8p 0.83 0 0 0
F17000401 9p 0.61 0 0 0
F17000401 10p 0 0 6.42 0
F17000401 11p 21.4 0 0 5.67
F17000401 12p 1.13 0 0 0
F17000401 16p 16.6 0 17.78 9.59
F17000401 17p 0.23 0 12.23 0
F17000401 18p 0 0 0 0
F17000401 19p 8.68 0 47.53 0
F17000401 20p 0.82 0 0 0
F17000401 21p 0 0 0 0
F17000401 Yp 0 0 0 0
F17000401 Xp 0 0 0 0
F17000401 1q 0.3 0 0 0
F17000401 2q 3.32 0 0 0
F17000401 3q 2.86 0 0 0
F17000401 4q 0 0 0.34 0
F17000401 5q 4.17 0 0 2.53
F17000401 6q 0 0 24.88 0
F17000401 7q 4.29 0 7 2.64
F17000401 8q 8.91 0 0.11 0
F17000401 9q 10.16 0 0 0
F17000401 10q 10.98 0 0 0
F17000401 11q 6.99 0 0.04 0
F17000401 12q 0.05 0 0 0
F17000401 13q 8.98 0 6.04 0
F17000401 14q 7.08 0 0.85 0
F17000401 15q 0.4 0 0 0
F17000401 16q 0 0 0 0
F17000401 17q 2.68 0 9.34 0
F17000401 18q 5.49 0 0 0
F17000401 19q 0 0 53.9 0
F17000401 20q 12.26 0 0 0
F17000401 21q 1.15 0 0 0
F17000401 22q 10.49 0 1.52 0
F17000401 Yq 0 0 0 0
F17000401 Xq 0 0 0.26 0
F18000148 1p 5.38 0 0.81 2.55
F18000148 2p 0 0 0.36 0
F18000148 3p 1.95 0 0.62 3.36
F18000148 4p 0.58 0 0 10.95
F18000148 5p 0 0 0 0
F18000148 6p 0 0 1.2 0
F18000148 7p 0 0 0.25 0
F18000148 8p 0.54 0 0.14 0
F18000148 9p 0 0 0.11 7.55
F18000148 10p 0 0 42.17 0
F18000148 11p 0.57 0 2.05 0
F18000148 12p 0 0 0 0
F18000148 16p 0.74 0 0 9.5
F18000148 17p 0 0 0 0
F18000148 18p 21.42 0 78.54 0
F18000148 19p 0 0 4.74 0
F18000148 20p 0 0 0 0
F18000148 21p 0 0 0 0
F18000148 Yp 0 0 0 0
F18000148 Xp 0 0 0 0
F18000148 1q 45.01 0 1.31 10.14
F18000148 2q 0 0 0.67 0
F18000148 3q 0 0 0 0
F18000148 4q 0 0 0 0
F18000148 5q 0.22 0 2 0
F18000148 6q 0 0 0.23 0
F18000148 7q 0 0 0 0
F18000148 8q 0 0 0.01 5.46
F18000148 9q 9.99 0 0 0
F18000148 10q 0.32 0 1.42 5.48
F18000148 11q 0.22 0 0 0
F18000148 12q 0.11 0 0.23 0
F18000148 13q 0.29 0 0.02 0
F18000148 14q 0.32 0 1.09 0
F18000148 15q 2.21 0 0.48 0
F18000148 16q 0 0 0.82 0
F18000148 17q 0.4 0 1.96 0
F18000148 18q 97.95 0 0 0
F18000148 19q 0 0 0 0
F18000148 20q 0 0 0 0
F18000148 21q 2.8 0 0 0
F18000148 22q 17.7 0 2.26 0
F18000148 Yq 0 0 0 0
F18000148 Xq 80.82 0 0 0
F18000240 1p 3.54 0 7.43 6.82
F18000240 2p 0.29 0 3.9 8.91
F18000240 3p 20.43 0 2.1 5.67
F18000240 4p 3.44 0 0 0
F18000240 5p 0 0 0 0
F18000240 6p 1.17 0 3.92 0
F18000240 7p 0 0 0.19 5.48
F18000240 8p 4.46 0.21 4.45 0
F18000240 9p 0 0 20.58 64.25
F18000240 10p 0 0 20.12 0
F18000240 11p 0.27 0.27 0.2 6.86
F18000240 12p 6.41 0.77 9.51 0
F18000240 16p 22.07 0 0.2 22.7
F18000240 17p 0 0 69.82 0
F18000240 18p 17.52 0 26.73 0
F18000240 19p 4.19 0 1.91 0
F18000240 20p 1.07 0 0 0
F18000240 21p 0 0 0 0
F18000240 Yp 0 0 0 0
F18000240 Xp 0.61 0 0 0
F18000240 1q 1.03 0 11.57 8.47
F18000240 2q 1.86 0 6.02 0
F18000240 3q 0.7 0 0.26 8.13
F18000240 4q 0 0 0.21 2.27
F18000240 5q 0.67 0 1.42 7.01
F18000240 6q 0.09 0.09 2.35 2.37
F18000240 7q 0.14 0 2.74 4.37
F18000240 8q 4.53 0.32 0.03 8.97
F18000240 9q 6.08 0 0 4.38
F18000240 10q 1.09 0.17 9.68 0
F18000240 11q 0.63 0.26 17.3 0
F18000240 12q 9.21 0.7 5.12 0
F18000240 13q 0.42 0 16.13 0
F18000240 14q 0 0 1.12 3.4
F18000240 15q 1.16 0.13 9.9 4.86
F18000240 16q 0 0 0.58 0
